UtcTime; AerisCH4_7F7D751B.aerisPressure; AerisCH4_7F7D751B.aerisTGas; AerisCH4_7F7D751B.c2h6; AerisCH4_7F7D751B.ch4; AerisCH4_7F7D751B.humVPpm; Aeris_C2H2.c2h2_ppb; SKC1_7F777521.activeRelays; SKH3_72BDF5F0.alt; SKH3_72BDF5F0.co2; SKH3_72BDF5F0.dir; SKH3_72BDF5F0.lat; SKH3_72BDF5F0.lon; SKH3_72BDF5F0.n2o; SKH3_72BDF5F0.pr1; SKH3_72BDF5F0.pr2; SKH3_72BDF5F0.spd; SKH3_72BDF5F0.velX; SKH3_72BDF5F0.velY; SKH3_72BDF5F0.velZ
21:35:19.441; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100573
21:35:20.440; ; ; ; ; ; ; ; ; ; ; ; ; ; 100578; 100575
21:35:21.441; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:22.440; ; ; ; ; ; ; ; ; ; ; ; ; ; 100578; 100574
21:35:23.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100578; 100575
21:35:24.427; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:35:25.427; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:35:26.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:35:27.425; ; ; ; ; ; ; ; ; ; ; ; ; ; 100578; 100574
21:35:28.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:29.424; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:35:30.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:31.427; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:35:32.427; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:35:33.424; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:34.425; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:35:35.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:36.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:37.435; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100573
21:35:38.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100573
21:35:39.424; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100574
21:35:40.425; ; ; ; ; ; ; ; ; ; ; ; ; ; 100575; 100572
21:35:41.425; ; ; ; ; ; ; ; ; ; ; ; ; ; 100575; 100572
21:35:42.424; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:35:43.425; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:35:44.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:45.425; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:46.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:47.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100575; 100572
21:35:48.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100573
21:35:49.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:50.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:51.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:52.426; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:53.418; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:35:54.419; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:35:55.417; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100573
21:35:56.418; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:57.419; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:35:58.418; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:35:59.418; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100573
21:36:00.418; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:36:01.417; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:02.417; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:03.417; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:36:04.422; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:05.420; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:06.419; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:07.419; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:08.418; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:09.419; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:10.419; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:11.419; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:12.419; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:13.418; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
